date,name,location,humidity,temperature,sound,id
2016-03-20 03:21:00,robo-meter-gauge-189757BYetzDy7,Germany,35,28,7,189757
2016-03-20 03:21:00,robo-sensor-pad-1897584jwp4o6M,United States,46,33,82,189758
2016-03-20 03:21:00,robo-device-mac-1897595But06G6jQ,Japan,99,20,24,189759
2016-03-20 03:21:00,robo-sensor-pad-1897608iekM5dg,Germany,93,18,14,189760
2016-03-20 03:21:00,robo-meter-gauge-189761zncqP0,Romania,74,17,29,189761
2016-03-20 03:21:00,robo-sensor-pad-189762DzruSrPy,Russia,44,18,36,189762
2016-03-20 03:21:00,robo-meter-gauge-189763yFsNaD,,30,23,16,189763
2016-03-20 03:21:00,robo-sensor-pad-189764r3gfy7X,United States,60,26,35,189764
2016-03-20 03:21:00,robo-device-mac-189765owVN4TPC,Italy,29,34,81,189765
2016-03-20 03:21:00,robo-sensor-pad-189766JT4BSAJt,Colombia,37,18,37,189766
2016-03-20 03:21:00,robo-meter-gauge-189767Z7naZE,Italy,53,29,77,189767
2016-03-20 03:21:00,robo-sensor-pad-189768NheHEcJ3O3,United States,60,25,35,189768
2016-03-20 03:21:00,robo-meter-gauge-1897694rLtUiZ,China,78,26,5,189769
2016-03-20 03:21:00,robo-sensor-pad-1897705Q8o8D,United Kingdom,59,20,91,189770
2016-03-20 03:21:00,robo-device-mac-189771H4boL6S,Mexico,53,27,12,189771
2016-03-20 03:21:00,robo-sensor-pad-189772cGfOVCEL,Sweden,63,15,27,189772
2016-03-20 03:21:00,robo-meter-gauge-189773tg1qAHoJi,Greece,28,13,5,189773
2016-03-20 03:21:00,robo-sensor-pad-189774hlcK8,Romania,35,26,26,189774
2016-03-20 03:21:00,robo-therm-stick-189775X6hrHU,China,59,32,73,189775
2016-03-20 03:21:00,robo-sensor-pad-189776agydlRN,Russia,30,28,30,189776
2016-03-20 03:21:00,robo-device-mac-189777OiQSy,China,35,25,5,189777
2016-03-20 03:21:00,robo-sensor-pad-189778pW2qme,Honduras,64,15,33,189778
2016-03-20 03:21:00,robo-meter-gauge-189779L8qVPW7A,Australia,49,25,15,189779
2016-03-20 03:21:00,robo-sensor-pad-189780k3bVZDci6,United States,89,15,44,189780
2016-03-20 03:21:00,robo-meter-gauge-189781N8Oi8pcqJ,Germany,66,28,89,189781
2016-03-20 03:21:00,robo-sensor-pad-189782QFs8zaH,United States,95,24,36,189782
2016-03-20 03:21:00,robo-device-mac-189783Y3N5mN,Denmark,54,28,41,189783
2016-03-20 03:21:00,robo-sensor-pad-189784Djydtlw,Germany,78,12,64,189784
2016-03-20 03:21:00,robo-therm-stick-189785xPLrDA,United States,70,24,32,189785
2016-03-20 03:21:00,robo-sensor-pad-189786GxA8KYHNd,United States,26,32,40,189786
2016-03-20 03:21:00,robo-meter-gauge-189787uk8hkZ,United States,98,16,67,189787
2016-03-20 03:21:00,robo-sensor-pad-189788D89KFOLi,China,47,30,5,189788
2016-03-20 03:21:00,robo-device-mac-189789qTjoKVj,United States,41,26,10,189789
2016-03-20 03:21:00,robo-sensor-pad-189790rfSisDYl6,United States,93,15,95,189790
2016-03-20 03:21:00,robo-meter-gauge-189791tq0QR84R,Poland,39,30,84,189791
2016-03-20 03:21:00,robo-sensor-pad-189792IxBiGg9b,Republic of Korea,49,14,80,189792
2016-03-20 03:21:00,robo-meter-gauge-189793j8KUkRGvfs,China,35,30,26,189793
2016-03-20 03:21:00,robo-sensor-pad-189794naaDfUhC3,Belgium,72,11,32,189794
2016-03-20 03:21:00,robo-device-mac-189795UjOAH7yl,,79,27,43,189795
2016-03-20 03:21:00,robo-sensor-pad-189796UBV7mRcSxz,United States,31,11,49,189796
2016-03-20 03:21:00,robo-meter-gauge-189797CnjQ9j3W,United States,27,24,93,189797
2016-03-20 03:21:00,robo-sensor-pad-189798nQnC2U,United States,35,22,49,189798
2016-03-20 03:21:00,robo-meter-gauge-189799Ei5j7hqcgn,Mexico,88,24,83,189799
2016-03-20 03:21:00,robo-sensor-pad-189800etEo3f,Hungary,94,23,78,189800
2016-03-20 03:21:00,robo-device-mac-189801PsQnOXA,United States,97,24,82,189801
2016-03-20 03:21:00,robo-sensor-pad-189802pbghal3,United States,48,24,81,189802
2016-03-20 03:21:00,robo-meter-gauge-189803UF81Fr3XMD,United States,48,31,58,189803
2016-03-20 03:21:00,robo-sensor-pad-189804d9uLIcdQ,Hong Kong,32,14,76,189804
2016-03-20 03:21:00,robo-therm-stick-189805BgtA1x,India,38,28,98,189805
2016-03-20 03:21:00,robo-sensor-pad-1898061GlCSk,Romania,31,15,16,189806
2016-03-20 03:21:00,robo-device-mac-189807YNPW5,Austria,99,28,89,189807
2016-03-20 03:21:00,robo-sensor-pad-189808Vm1ZLYxy,Netherlands,86,14,24,189808
2016-03-20 03:21:00,robo-meter-gauge-189809Rswf62,Japan,40,26,25,189809
2016-03-20 03:21:00,robo-sensor-pad-1898107HXE4P,Brazil,31,32,50,189810
2016-03-20 03:21:00,robo-meter-gauge-189811m6NO3OgRrX,United States,89,14,68,189811
2016-03-20 03:21:00,robo-sensor-pad-189812UVLnS9X,Poland,68,20,3,189812
2016-03-20 03:21:00,robo-device-mac-189813AP8PO3d,Taiwan,41,20,8,189813
2016-03-20 03:21:00,robo-sensor-pad-1898145UfIX,Australia,88,23,54,189814
2016-03-20 03:21:00,robo-therm-stick-189815iCNtsX,China,34,12,11,189815
2016-03-20 03:21:00,robo-sensor-pad-189816kWAWyCXK4,United States,32,13,43,189816
2016-03-20 03:21:00,robo-meter-gauge-189817818n7JS,Republic of Korea,81,15,24,189817
2016-03-20 03:21:00,robo-sensor-pad-189818jairBi,Sweden,51,26,53,189818
2016-03-20 03:21:00,robo-device-mac-189819HWFF9WX,Republic of Korea,69,20,23,189819
2016-03-20 03:21:00,robo-sensor-pad-189820v61Da,Japan,85,14,75,189820
2016-03-20 03:21:00,robo-meter-gauge-189821L0QKP0,Japan,38,24,72,189821
2016-03-20 03:21:00,robo-sensor-pad-189822316UHZw7s4,United States,82,32,10,189822
2016-03-20 03:21:00,robo-meter-gauge-189823QBlgw8,United States,56,12,40,189823
2016-03-20 03:21:00,robo-sensor-pad-1898244IGanyfJ,China,99,11,2,189824
2016-03-20 03:21:00,robo-device-mac-189825Zplpsyb,United States,33,22,44,189825
2016-03-20 03:21:00,robo-sensor-pad-189826HDtVfh8eq,India,66,11,23,189826
2016-03-20 03:21:00,robo-meter-gauge-189827pBTF6U2,Finland,67,33,66,189827
2016-03-20 03:21:00,robo-sensor-pad-189828OIXjaH,Japan,33,21,24,189828
2016-03-20 03:21:00,robo-meter-gauge-189829DnTRMQ,China,91,13,88,189829
2016-03-20 03:21:00,robo-sensor-pad-1898306n2HSN,Chile,39,33,71,189830
2016-03-20 03:21:00,robo-device-mac-189831u5FaKEZ,Republic of Korea,41,15,5,189831
2016-03-20 03:21:00,robo-sensor-pad-189832ehI6E3OxtX,United Kingdom,31,20,81,189832
2016-03-20 03:21:00,robo-meter-gauge-189833GEikC,Japan,31,23,15,189833
2016-03-20 03:21:00,robo-sensor-pad-189834ll8WHfg6M,United States,61,19,53,189834
2016-03-20 03:21:00,robo-therm-stick-18983506PWGNkVn,China,50,33,56,189835
2016-03-20 03:21:00,robo-sensor-pad-189836lrLv8x,United States,64,19,77,189836
2016-03-20 03:21:00,robo-device-mac-1898371lvK5MVDe,Ukraine,97,14,71,189837
2016-03-20 03:21:00,robo-sensor-pad-189838AgUYqI0SeZ,Russia,98,25,36,189838
2016-03-20 03:21:00,robo-meter-gauge-1898395BFNbM,Republic of Korea,95,16,4,189839
2016-03-20 03:21:00,robo-sensor-pad-189840GSdTWXX,United States,84,25,64,189840
2016-03-20 03:21:00,robo-meter-gauge-189841mMuCT01AgL,Ukraine,29,27,96,189841
2016-03-20 03:21:00,robo-sensor-pad-189842LohO7,Slovak Republic,70,33,37,189842
2016-03-20 03:21:00,robo-device-mac-189843GG0YOJxi,Brunei,85,31,85,189843
2016-03-20 03:21:00,robo-sensor-pad-189844bw2tb,Guatemala,63,13,42,189844
2016-03-20 03:21:00,robo-therm-stick-189845hTMhHhqLBi,Hungary,61,31,35,189845
2016-03-20 03:21:00,robo-sensor-pad-1898464DDsZi,United States,85,19,22,189846
2016-03-20 03:21:00,robo-meter-gauge-189847wpODxc,Republic of Korea,95,18,93,189847
2016-03-20 03:21:00,robo-sensor-pad-189848LCDz2,United States,96,23,96,189848
2016-03-20 03:21:00,robo-device-mac-189849ifpYMQ,Germany,27,27,15,189849
2016-03-20 03:21:00,robo-sensor-pad-189850TDvh2mgt,France,30,19,44,189850
2016-03-20 03:21:00,robo-meter-gauge-189851A26OKB8I,United States,56,29,83,189851
2016-03-20 03:21:00,robo-sensor-pad-189852K5dFX0,China,76,22,51,189852
2016-03-20 03:21:00,robo-meter-gauge-189853rxlCy,United States,27,27,88,189853
2016-03-20 03:21:00,robo-sensor-pad-189854wpFi0fhfd,China,40,25,55,189854
2016-03-20 03:21:00,robo-device-mac-189855FJcOx6lA,Republic of Korea,81,25,26,189855
2016-03-20 03:21:00,robo-sensor-pad-189856og8Vvm8jd,Finland,44,32,54,189856
2016-03-20 03:21:00,robo-meter-gauge-189857d3slMpmx3,United Kingdom,62,10,50,189857
2016-03-20 03:21:00,robo-sensor-pad-189858RzI9Rw7W,Japan,75,24,19,189858
2016-03-20 03:21:00,robo-meter-gauge-189859o6tCS,Poland,45,30,46,189859
2016-03-20 03:21:00,robo-sensor-pad-189860HWyGi08KVH,United States,54,27,56,189860
2016-03-20 03:21:00,robo-device-mac-189861Ac3dL,Taiwan,26,21,40,189861
2016-03-20 03:21:00,robo-sensor-pad-1898620XPklwIl,France,94,14,66,189862
2016-03-20 03:21:00,robo-meter-gauge-1898636HDr9,Japan,29,11,38,189863
2016-03-20 03:21:00,robo-sensor-pad-189864mv6yNyFQ,Czech Republic,56,21,22,189864
2016-03-20 03:21:00,robo-therm-stick-189865ihbRYtF,United States,89,17,17,189865
2016-03-20 03:21:00,robo-sensor-pad-189866d8tIa,Japan,82,27,28,189866
2016-03-20 03:21:00,robo-device-mac-189867oN4CVlcJMc,United States,93,23,94,189867
2016-03-20 03:21:00,robo-sensor-pad-189868e4S6KO,Hong Kong,29,28,9,189868
2016-03-20 03:21:00,robo-meter-gauge-189869uGc70,Republic of Korea,85,12,73,189869
2016-03-20 03:21:00,robo-sensor-pad-189870cE2CCEUAJ,United Kingdom,80,10,74,189870
2016-03-20 03:21:00,robo-meter-gauge-189871xgteWpE4bA,United States,26,10,39,189871
2016-03-20 03:21:00,robo-sensor-pad-189872JAzqIDG,Ukraine,25,30,9,189872
2016-03-20 03:21:00,robo-device-mac-189873ZlyVkr,United States,43,31,16,189873
2016-03-20 03:21:00,robo-sensor-pad-189874k2Nw9NL,Brazil,72,16,40,189874
2016-03-20 03:21:00,robo-therm-stick-189875ZlVZ2cW,United States,34,20,22,189875
2016-03-20 03:21:00,robo-sensor-pad-189876vnvnWJt,Czech Republic,72,26,12,189876
2016-03-20 03:21:00,robo-meter-gauge-189877zc3Iff8,China,80,27,35,189877
2016-03-20 03:21:00,robo-sensor-pad-189878pjxOy4p0,South Africa,28,18,0,189878
2016-03-20 03:21:00,robo-device-mac-189879Hg12oty,Netherlands,70,21,11,189879
2016-03-20 03:21:00,robo-sensor-pad-1898807w89y,Brazil,95,29,69,189880
2016-03-20 03:21:00,robo-meter-gauge-189881NVlXgoBbr,Japan,88,33,40,189881
2016-03-20 03:21:00,robo-sensor-pad-189882sNfHO9lRT,Russia,95,19,49,189882
2016-03-20 03:21:00,robo-meter-gauge-189883DKD0WJ,Germany,82,29,7,189883
2016-03-20 03:21:00,robo-sensor-pad-189884sEglT,Germany,35,26,26,189884
2016-03-20 03:21:00,robo-device-mac-189885wZ2lCNK,United States,59,23,0,189885
2016-03-20 03:21:00,robo-sensor-pad-189886eE2QWFhL,Italy,78,25,89,189886
2016-03-20 03:21:00,robo-meter-gauge-189887o7Ok1LV,United States,86,11,36,189887
2016-03-20 03:21:00,robo-sensor-pad-189888EReQcvpDp,Japan,32,19,26,189888
2016-03-20 03:21:00,robo-meter-gauge-189889EoXAOUx,Australia,92,17,31,189889
2016-03-20 03:21:00,robo-sensor-pad-189890N9yEuR,Slovenia,85,34,2,189890
2016-03-20 03:21:00,robo-device-mac-1898914XdPRzdLt,China,60,19,6,189891
2016-03-20 03:21:00,robo-sensor-pad-189892ztRP0,United States,42,15,46,189892
2016-03-20 03:21:00,robo-meter-gauge-189893HQ3hJZKn,Italy,32,34,50,189893
2016-03-20 03:21:00,robo-sensor-pad-189894L9yuP0T,Norway,37,23,73,189894
2016-03-20 03:21:00,robo-therm-stick-189895pMNDuL,United States,85,19,41,189895
2016-03-20 03:21:00,robo-sensor-pad-189896OqJK3lMz,Italy,66,25,34,189896
2016-03-20 03:21:00,robo-device-mac-189897dKkz42x,United States,66,22,69,189897
2016-03-20 03:21:00,robo-sensor-pad-189898ttzI0P22T,Republic of Korea,58,32,0,189898
2016-03-20 03:21:00,robo-meter-gauge-189899LqGShOMH,Germany,89,14,87,189899
2016-03-20 03:21:00,robo-sensor-pad-189900Cpcy1ma,China,61,27,67,189900
2016-03-20 03:21:00,robo-meter-gauge-189901CP6lhpk,Mexico,73,18,12,189901
2016-03-20 03:21:00,robo-sensor-pad-189902O3XgUc,Germany,80,23,10,189902
2016-03-20 03:21:00,robo-device-mac-189903zckV9,Ivory Coast,46,27,57,189903
2016-03-20 03:21:00,robo-sensor-pad-189904JPEIE8F,Republic of Korea,37,33,69,189904
2016-03-20 03:21:00,robo-therm-stick-189905NROHPlr19U,United States,81,13,67,189905
2016-03-20 03:21:00,robo-sensor-pad-189906ydB3dtP,Turkey,53,15,43,189906
2016-03-20 03:21:00,robo-meter-gauge-189907oNnC7,United States,75,33,8,189907
2016-03-20 03:21:00,robo-sensor-pad-189908jxlxRiKem,Denmark,63,21,4,189908
2016-03-20 03:21:00,robo-device-mac-189909YEHmLb,Ireland,60,22,90,189909
2016-03-20 03:21:00,robo-sensor-pad-189910CIBgM,China,92,21,5,189910
2016-03-20 03:21:00,robo-meter-gauge-189911gDzku1j,Canada,62,24,35,189911
2016-03-20 03:21:00,robo-sensor-pad-189912jCOXPZ,United States,71,13,45,189912
2016-03-20 03:21:00,robo-meter-gauge-189913zDlLrkNXg,Canada,72,15,54,189913
2016-03-20 03:21:00,robo-sensor-pad-1899141YGxm3,Dominica,65,23,45,189914
2016-03-20 03:21:00,robo-device-mac-189915J37Ruxok,France,65,11,50,189915
2016-03-20 03:21:00,robo-sensor-pad-189916W2SQk46sXM,Germany,52,12,15,189916
2016-03-20 03:21:00,robo-meter-gauge-189917CNSfTaz,United States,58,23,95,189917
2016-03-20 03:21:00,robo-sensor-pad-1899182v8e2R5,Brazil,76,21,63,189918
2016-03-20 03:21:00,robo-meter-gauge-1899190fcspOGEA,Germany,49,24,59,189919
2016-03-20 03:21:00,robo-sensor-pad-189920VmLFHp,United States,91,27,17,189920
2016-03-20 03:21:00,robo-device-mac-189921PFx2UUM,United States,35,32,79,189921
2016-03-20 03:21:00,robo-sensor-pad-189922Tmov2usX,Austria,43,15,41,189922
2016-03-20 03:21:00,robo-meter-gauge-189923TbVjDB,United States,92,11,43,189923
2016-03-20 03:21:00,robo-sensor-pad-189924XYWoY3,Germany,42,24,2,189924
2016-03-20 03:21:00,robo-therm-stick-189925BM2wMdQ2WX,Republic of Korea,38,34,71,189925
2016-03-20 03:21:00,robo-sensor-pad-189926U9ifvHXh,Egypt,49,27,84,189926
2016-03-20 03:21:00,robo-device-mac-189927wLTNpST,Russia,92,17,30,189927
2016-03-20 03:21:00,robo-sensor-pad-189928UksSP,U.S. Virgin Islands,99,14,52,189928
2016-03-20 03:21:00,robo-meter-gauge-189929MJnU6Dw1tr,Malaysia,93,15,80,189929
2016-03-20 03:21:00,robo-sensor-pad-1899301lIbRf,Russia,85,16,81,189930
2016-03-20 03:21:00,robo-meter-gauge-189931u568EJGAn,United States,76,30,70,189931
2016-03-20 03:21:00,robo-sensor-pad-1899322WCsWK,Belgium,61,14,13,189932
2016-03-20 03:21:00,robo-device-mac-189933Gh0zoLf,Czech Republic,90,18,13,189933
2016-03-20 03:21:00,robo-sensor-pad-1899343jsDTSRje,United States,90,29,42,189934
2016-03-20 03:21:00,robo-therm-stick-189935FrFKr,Australia,40,34,11,189935
2016-03-20 03:21:00,robo-sensor-pad-189936BCgfNI,United States,68,30,7,189936
2016-03-20 03:21:00,robo-meter-gauge-1899373xx2nzyB,Poland,38,26,2,189937
2016-03-20 03:21:00,robo-sensor-pad-189938rP7sQ,Germany,37,19,17,189938
2016-03-20 03:21:00,robo-device-mac-189939rl8zC7,Netherlands,65,31,86,189939
2016-03-20 03:21:00,robo-sensor-pad-189940bDvA5Wr,Switzerland,76,15,6,189940
2016-03-20 03:21:00,robo-meter-gauge-189941wciFb,Japan,88,34,0,189941
2016-03-20 03:21:00,robo-sensor-pad-1899425woZu7r,Russia,41,28,13,189942
2016-03-20 03:21:00,robo-meter-gauge-189943CJnJ2NlAM,Japan,45,15,15,189943
2016-03-20 03:21:00,robo-sensor-pad-189944HVF67Y12qK,United States,54,18,25,189944
2016-03-20 03:21:00,robo-device-mac-189945fiRhP8Xsd,United States,84,12,65,189945
2016-03-20 03:21:00,robo-sensor-pad-189946Z6sM6YIuq,United States,41,11,37,189946
2016-03-20 03:21:00,robo-meter-gauge-189947JdTcQtnAST,Republic of Korea,38,18,59,189947
2016-03-20 03:21:00,robo-sensor-pad-189948QxBFt,China,42,12,58,189948
2016-03-20 03:21:00,robo-meter-gauge-189949iO5lEHB,Australia,82,20,34,189949
2016-03-20 03:21:00,robo-sensor-pad-189950lg0pZUSoCv,Taiwan,74,28,52,189950
2016-03-20 03:21:00,robo-device-mac-189951sFnJN9w,United States,27,10,86,189951
2016-03-20 03:21:00,robo-sensor-pad-189952OMhEC7Te,Germany,92,24,6,189952
2016-03-20 03:21:00,robo-meter-gauge-189953phqfyUFoR,United States,35,33,50,189953
2016-03-20 03:21:00,robo-sensor-pad-189954EIF8Y1,Canada,73,15,47,189954
2016-03-20 03:21:00,robo-therm-stick-189955FMsriMtMz,Costa Rica,82,23,35,189955
2016-03-20 03:21:00,robo-sensor-pad-189956zIcxIqMnm,Czech Republic,35,31,75,189956
2016-03-20 03:21:00,robo-device-mac-189957MCTiIljW,France,97,10,64,189957
2016-03-20 03:21:00,robo-sensor-pad-189958ibTnCQZM,United States,93,11,43,189958
2016-03-20 03:21:00,robo-meter-gauge-189959j7rdjHh0E,Switzerland,37,28,5,189959
2016-03-20 03:21:00,robo-sensor-pad-189960dLESH,Hong Kong,87,32,65,189960
2016-03-20 03:21:00,robo-meter-gauge-189961ifA2UMCP,Japan,39,31,25,189961
2016-03-20 03:21:00,robo-sensor-pad-189962W2kxh9ICT,United States,35,14,94,189962
2016-03-20 03:21:00,robo-device-mac-189963gSm7o7mi4,United States,81,17,88,189963
2016-03-20 03:21:00,robo-sensor-pad-189964Xpr4QVd,Germany,39,22,58,189964
2016-03-20 03:21:00,robo-therm-stick-189965Gle3O,Bulgaria,87,12,96,189965
2016-03-20 03:21:00,robo-sensor-pad-189966rEbfarNfg,United States,82,17,93,189966
2016-03-20 03:21:00,robo-meter-gauge-189967fxUbzUW,United States,83,18,16,189967
2016-03-20 03:21:00,robo-sensor-pad-189968BonOOiss,United States,48,16,87,189968
2016-03-20 03:21:00,robo-device-mac-189969dLvLv6ZK,United States,47,28,11,189969
2016-03-20 03:21:00,robo-sensor-pad-189970sM3XoGj,United States,50,25,6,189970
2016-03-20 03:21:00,robo-meter-gauge-189971UpyOq,Netherlands,98,10,68,189971
2016-03-20 03:21:00,robo-sensor-pad-189972U5Iw7T,China,81,25,78,189972
2016-03-20 03:21:00,robo-meter-gauge-189973qd84a5gb,United States,98,10,6,189973
2016-03-20 03:21:00,robo-sensor-pad-189974h9Yvqh,Canada,40,18,68,189974
2016-03-20 03:21:00,robo-device-mac-189975AgD0e,United States,77,11,65,189975
2016-03-20 03:21:00,robo-sensor-pad-189976rdSOmyfPQH,China,26,22,10,189976
2016-03-20 03:21:00,robo-meter-gauge-189977AxxSUAG,United States,60,32,89,189977
2016-03-20 03:21:00,robo-sensor-pad-189978jS8j10nq,Poland,99,21,22,189978
2016-03-20 03:21:00,robo-meter-gauge-189979TW4dBsc,United States,66,18,38,189979
2016-03-20 03:21:00,robo-sensor-pad-189980lu4qOCqsv,United States,47,30,6,189980
2016-03-20 03:21:00,robo-device-mac-1899813c30h0LaeZ,United States,48,10,0,189981
2016-03-20 03:21:00,robo-sensor-pad-189982zUm7qWeveR,United Kingdom,48,18,75,189982
2016-03-20 03:21:00,robo-meter-gauge-1899831YLkEO,Romania,88,26,30,189983
2016-03-20 03:21:00,robo-sensor-pad-189984psHJes,United States,85,29,43,189984
2016-03-20 03:21:00,robo-therm-stick-189985l3qgQyAkj,United States,39,19,23,189985
2016-03-20 03:21:00,robo-sensor-pad-1899861ADdX,Greece,39,30,84,189986
2016-03-20 03:21:00,robo-device-mac-1899870kfHw,United States,84,20,32,189987
2016-03-20 03:21:00,robo-sensor-pad-189988b0OdZ9,Singapore,58,32,26,189988
2016-03-20 03:21:00,robo-meter-gauge-189989DFkNcP7zFe,United States,64,25,91,189989
2016-03-20 03:21:00,robo-sensor-pad-189990lfqMS3Ef,Republic of Korea,61,13,11,189990
2016-03-20 03:21:00,robo-meter-gauge-189991JBd4ccPF,United States,71,12,85,189991
2016-03-20 03:21:00,robo-sensor-pad-189992eqWibk7tTa,United States,66,17,73,189992
2016-03-20 03:21:00,robo-device-mac-189993EIILsPa1Z,United States,99,12,16,189993
2016-03-20 03:21:00,robo-sensor-pad-189994KiubkLn7m9,Singapore,46,33,79,189994
2016-03-20 03:21:00,robo-therm-stick-189995CSCFO,United States,31,32,80,189995
2016-03-20 03:21:00,robo-sensor-pad-189996cHRjV2m9i,United States,68,29,98,189996
2016-03-20 03:21:00,robo-meter-gauge-189997zDr9b2i5f,United States,90,30,56,189997
2016-03-20 03:21:00,robo-sensor-pad-189998pbgvzju,Japan,98,21,68,189998
2016-03-20 03:21:00,robo-device-mac-189999qOIMKL7,Russia,96,13,55,189999
2016-03-20 03:21:00,robo-sensor-pad-190000EgFA0GX,Japan,33,31,8,190000
2016-03-20 03:21:00,robo-meter-gauge-19000126pJLSTBY,United States,49,28,14,190001
2016-03-20 03:21:00,robo-sensor-pad-190002Ssf2uw1,Russia,79,34,31,190002
2016-03-20 03:21:00,robo-meter-gauge-190003hWf1x,United States,71,32,44,190003
2016-03-20 03:21:00,robo-sensor-pad-190004vQ6wWAXaOG,India,52,33,88,190004
2016-03-20 03:21:00,robo-device-mac-1900051GDePz,China,39,28,13,190005
2016-03-20 03:21:00,robo-sensor-pad-190006oFiz7e,United States,98,10,88,190006
2016-03-20 03:21:00,robo-meter-gauge-190007uR0Lt,Uruguay,37,17,29,190007
2016-03-20 03:21:00,robo-sensor-pad-190008YCiYo0l,United States,35,20,30,190008
2016-03-20 03:21:00,robo-meter-gauge-190009EFNbhkrmX,Austria,70,30,47,190009
2016-03-20 03:21:00,robo-sensor-pad-1900107JItCQzS,,40,22,35,190010
2016-03-20 03:21:00,robo-device-mac-190011Yg1Ve4aVHB,Canada,81,25,23,190011
2016-03-20 03:21:00,robo-sensor-pad-19001266ZUM16af,United States,49,23,9,190012
2016-03-20 03:21:00,robo-meter-gauge-190013w6u3J,Japan,58,13,72,190013
2016-03-20 03:21:00,robo-sensor-pad-190014sFQ0qD,Japan,56,23,77,190014
2016-03-20 03:21:00,robo-therm-stick-190015ZUJg3jg,Ukraine,90,34,61,190015
2016-03-20 03:21:00,robo-sensor-pad-190016Rnuf8,Australia,78,17,97,190016
2016-03-20 03:21:00,robo-device-mac-190017YzdhDyqD,United States,83,23,52,190017
2016-03-20 03:21:00,robo-sensor-pad-190018HY5zJMIWA7,Bulgaria,78,21,30,190018
2016-03-20 03:21:00,robo-meter-gauge-1900195yri5v,Czech Republic,60,11,57,190019
2016-03-20 03:21:00,robo-sensor-pad-190020r9H4MXB,Bulgaria,69,15,94,190020
2016-03-20 03:21:00,robo-meter-gauge-190021CAvyZ3w,United States,89,32,77,190021
2016-03-20 03:21:00,robo-sensor-pad-190022cYiiG5,France,77,18,76,190022
2016-03-20 03:21:00,robo-device-mac-190023n8Tuefuvtu,Hungary,30,18,53,190023
2016-03-20 03:21:00,robo-sensor-pad-190024zHMpOCfoT,France,57,33,99,190024
2016-03-20 03:21:00,robo-therm-stick-190025oxuA4,United Kingdom,42,21,65,190025
2016-03-20 03:21:00,robo-sensor-pad-190026Okysca,France,26,21,10,190026
2016-03-20 03:21:00,robo-meter-gauge-190027ELuXX5X40,Canada,73,23,30,190027
2016-03-20 03:21:00,robo-sensor-pad-190028KiZKHIr4T,United States,80,17,25,190028
2016-03-20 03:21:00,robo-device-mac-190029p86yaa,China,87,21,32,190029
2016-03-20 03:21:00,robo-sensor-pad-190030rHY9K4zcW,Taiwan,97,18,76,190030
2016-03-20 03:21:00,robo-meter-gauge-190031ZryOwBa,United States,78,17,70,190031
2016-03-20 03:21:00,robo-sensor-pad-190032nTY27wJQ,United States,41,26,58,190032
2016-03-20 03:21:00,robo-meter-gauge-190033N9hNkQ7cX2,Argentina,30,18,82,190033
2016-03-20 03:21:00,robo-sensor-pad-190034AcFJgNco,Netherlands,62,29,47,190034
