battery_level,c02_level,cca2,cca3,cn,device_id,device_name,humidity,ip,latitude,lcd,longitude,scale,temp,timestamp
5,1201,US,USA,United States,159769,meter-gauge-1597697twTyGa,36,76.107.42.1,32.25,yellow,-93.58,Celsius,18,1458444060085
4,1185,CN,CHN,China,159770,sensor-pad-159770GDuafyBd,86,222.38.0.217,39.93,yellow,116.39,Celsius,16,1458444060085
3,1354,US,USA,United States,159771,device-mac-159771TnHky0,52,24.92.230.73,38.0,yellow,-97.0,Celsius,17,1458444060085
3,1285,CN,CHN,China,159772,sensor-pad-159772W0K3HQCU,57,61.157.167.86,30.67,yellow,104.07,Celsius,12,1458444060085
9,805,MX,MEX,Mexico,159773,meter-gauge-159773yA8eryzO,52,148.244.204.1,25.67,green,-100.4,Celsius,12,1458444060085
6,1276,US,USA,United States,159774,sensor-pad-159774bPWt4INw0w,47,157.130.13.233,38.0,yellow,-97.0,Celsius,17,1458444060085
1,861,US,USA,United States,159775,therm-stick-159775pEtrN9b,92,204.116.189.179,36.1,green,-84.55,Celsius,20,1458444060086
8,1120,FR,FRA,France,159776,sensor-pad-159776EI2UwI1WX,68,213.246.50.205,48.86,yellow,2.35,Celsius,12,1458444060086
2,974,US,USA,United States,159777,device-mac-1597774AbgMdE,63,154.54.26.38,38.0,green,-97.0,Celsius,26,1458444060086
5,1080,CA,CAN,Canada,159778,sensor-pad-159778gx6wDN1NZ,42,65.110.161.254,43.65,yellow,-79.38,Celsius,28,1458444060086
0,1174,FR,FRA,France,159779,meter-gauge-159779iHnC3,55,62.93.129.97,48.86,yellow,2.35,Celsius,13,1458444060086
1,1056,AR,ARG,Argentina,159780,sensor-pad-159780jxMO0d5,94,186.0.135.1,-31.41,yellow,-64.18,Celsius,31,1458444060086
4,1527,US,USA,United States,159781,meter-gauge-159781ujsgt79N3,37,198.106.47.227,39.62,red,-104.87,Celsius,18,1458444060086
1,1574,CN,CHN,China,159782,sensor-pad-159782ZHBKzb,57,221.0.142.1,36.67,red,117.0,Celsius,32,1458444060086
2,1599,US,USA,United States,159783,device-mac-159783MOMLP6afb,51,4.59.28.89,41.01,red,-81.44,Celsius,34,1458444060086
9,1026,AU,AUS,Australia,159784,sensor-pad-159784A4q7A,72,203.30.36.82,-37.81,yellow,144.96,Celsius,14,1458444060086
5,1274,JP,JPN,Japan,159785,therm-stick-159785XtimG,43,58.12.33.1,35.69,yellow,139.75,Celsius,24,1458444060086
9,1372,CN,CHN,China,159786,sensor-pad-159786jLRgJ,84,61.133.116.230,36.67,yellow,117.0,Celsius,24,1458444060086
1,865,CN,CHN,China,159787,meter-gauge-159787OipIa8Ti8,77,120.80.173.117,23.12,green,113.25,Celsius,33,1458444060086
0,1313,TH,THA,Thailand,159788,sensor-pad-159788qootXtUS,56,203.157.94.30,13.75,yellow,100.47,Celsius,18,1458444060086
2,935,SK,SVK,Slovak Republic,159789,device-mac-159789uLmbgJ,53,62.168.98.6,48.67,green,19.5,Celsius,20,1458444060086
0,1256,CN,CHN,China,159790,sensor-pad-1597904Ho616jS,28,221.11.123.77,34.26,yellow,108.93,Celsius,11,1458444060086
6,1177,AT,AUT,Austria,159791,meter-gauge-159791aGLKlo,97,131.130.253.46,48.2,yellow,16.37,Celsius,25,1458444060086
1,1376,US,USA,United States,159792,sensor-pad-159792IAkuIu,60,72.161.107.1,39.61,yellow,-106.8,Celsius,10,1458444060086
9,815,US,USA,United States,159793,meter-gauge-159793KKm0TcF,74,72.20.190.49,30.47,green,-90.48,Celsius,13,1458444060086
4,1515,GB,GBR,United Kingdom,159794,sensor-pad-1597946dYdm27o,42,81.91.96.37,51.5,red,-0.13,Celsius,30,1458444060086
6,1142,US,USA,United States,159795,device-mac-159795Rgg8Sn,92,196.28.48.178,38.0,yellow,-97.0,Celsius,33,1458444060086
8,1469,US,USA,United States,159796,sensor-pad-159796CD1Hd,60,65.206.176.85,38.0,red,-97.0,Celsius,23,1458444060086
5,907,JP,JPN,Japan,159797,meter-gauge-159797WAy0dG,92,203.138.75.225,35.69,green,139.69,Celsius,34,1458444060086
1,824,NO,NOR,Norway,159798,sensor-pad-1597985nl7Bc,91,193.75.3.110,59.95,green,10.75,Celsius,13,1458444060086
5,938,CA,CAN,Canada,159799,meter-gauge-159799TNUfa,88,129.173.42.1,44.63,green,-63.58,Celsius,24,1458444060086
7,888,PL,POL,Poland,159800,sensor-pad-159800Tb7pMeP5i,87,79.173.32.1,52.23,green,21.02,Celsius,24,1458444060086
0,1262,NO,NOR,Norway,159801,device-mac-159801k2uf4YiVZ,89,83.143.84.20,59.95,yellow,10.75,Celsius,22,1458444060086
2,1545,US,USA,,159802,sensor-pad-159802RLus52vaJ,48,213.248.78.66,47.0,red,8.0,Celsius,22,1458444060086
8,1323,JP,JPN,Japan,159803,meter-gauge-159803fc2TWxx,32,220.150.2.225,35.69,yellow,139.69,Celsius,24,1458444060086
2,1194,KR,KOR,Republic of Korea,159804,sensor-pad-159804AWm49o,33,61.42.201.101,37.57,yellow,126.98,Celsius,23,1458444060086
4,855,US,USA,United States,159805,therm-stick-159805NGtYukE,40,72.54.178.1,29.75,green,-95.47,Celsius,10,1458444060086
1,1416,ES,ESP,Spain,159806,sensor-pad-159806XwhFV5,78,94.142.118.146,40.4,red,-3.68,Celsius,25,1458444060086
6,1182,GB,GBR,United Kingdom,159807,device-mac-159807dEpei,89,217.14.143.18,51.5,yellow,-0.13,Celsius,29,1458444060086
6,1383,RU,RUS,Russia,159808,sensor-pad-159808elYee,48,82.204.244.81,55.75,yellow,37.62,Celsius,28,1458444060086
9,1046,UA,UKR,Ukraine,159809,meter-gauge-159809Rxtq6I,90,77.120.0.38,50.45,yellow,30.52,Celsius,19,1458444060086
1,1064,KR,KOR,Republic of Korea,159810,sensor-pad-159810yj2GmzW,97,222.120.29.38,37.57,yellow,126.98,Celsius,19,1458444060087
0,1159,US,USA,United States,159811,meter-gauge-159811VGT7gF,92,216.193.213.155,38.0,yellow,-97.0,Celsius,14,1458444060087
6,1548,TR,TUR,Turkey,159812,sensor-pad-159812uOQXOY,79,81.212.77.210,41.01,red,28.95,Celsius,29,1458444060087
1,1426,US,USA,United States,159813,device-mac-159813ky6vo,83,64.66.100.1,38.0,red,-97.0,Celsius,22,1458444060087
2,1225,CN,CHN,China,159814,sensor-pad-159814ViamI415xU,48,219.149.9.145,41.79,yellow,123.43,Celsius,16,1458444060087
3,1363,US,USA,United States,159815,therm-stick-159815AZDCD,95,66.199.132.180,40.69,yellow,-74.02,Celsius,32,1458444060087
7,1400,JP,JPN,Japan,159816,sensor-pad-159816klryqM,36,61.203.247.1,35.69,yellow,139.69,Celsius,20,1458444060087
0,827,KR,KOR,Republic of Korea,159817,meter-gauge-159817YGzSZ,92,121.78.35.1,37.6,green,126.98,Celsius,22,1458444060087
9,1485,NO,NOR,Norway,159818,sensor-pad-159818QGRTdBK,98,129.240.100.187,59.92,red,10.75,Celsius,10,1458444060087
2,877,US,USA,United States,159819,device-mac-159819nlgEW,60,76.78.26.1,38.0,green,-97.0,Celsius,34,1458444060087
3,1291,PL,POL,Poland,159820,sensor-pad-159820e6o9v,94,217.30.156.145,52.23,yellow,21.02,Celsius,29,1458444060087
5,1508,HK,HKG,Hong Kong,159821,meter-gauge-1598217s6niwXI,50,202.153.96.16,22.28,red,114.15,Celsius,14,1458444060087
8,1029,US,USA,United States,159822,sensor-pad-159822Snl42X,72,209.203.251.51,33.75,yellow,-84.39,Celsius,17,1458444060087
0,1065,CN,CHN,China,159823,meter-gauge-159823nuxOz8dul9,52,218.65.137.177,22.82,yellow,108.32,Celsius,13,1458444060087
4,1598,KR,KOR,Republic of Korea,159824,sensor-pad-159824sjUIh0Ib2,61,58.229.29.5,37.57,red,126.98,Celsius,34,1458444060087
5,1289,KR,KOR,Republic of Korea,159825,device-mac-159825RF6Ax4SVo,34,121.142.22.90,37.57,yellow,126.98,Celsius,31,1458444060087
4,1069,US,USA,United States,159826,sensor-pad-159826fTwD6n0,47,168.215.192.1,38.0,yellow,-97.0,Celsius,34,1458444060087
6,1345,CN,CHN,China,159827,meter-gauge-159827LtpOE,70,203.212.0.154,35.0,yellow,105.0,Celsius,23,1458444060087
1,1286,ZA,ZAF,South Africa,159828,sensor-pad-159828vqXCvv,53,196.43.18.69,-29.0,yellow,24.0,Celsius,25,1458444060087
2,949,US,USA,United States,159829,meter-gauge-159829PXPebhR,31,207.45.251.42,40.75,green,-73.97,Celsius,15,1458444060087
8,1174,AE,ARE,United Arab Emirates,159830,sensor-pad-159830PShRiDw6X,64,80.227.98.1,25.26,yellow,55.3,Celsius,30,1458444060087
1,918,US,USA,United States,159831,device-mac-159831Wbpl24VPb,59,4.53.18.221,38.0,green,-97.0,Celsius,32,1458444060087
8,877,JP,JPN,Japan,159832,sensor-pad-159832BgVAYZioSx,48,202.215.122.151,35.18,green,136.91,Celsius,16,1458444060087
8,1024,KR,KOR,Republic of Korea,159833,meter-gauge-159833G2vA9O,67,168.126.237.82,37.57,yellow,126.98,Celsius,13,1458444060087
3,1051,US,USA,United States,159834,sensor-pad-159834pHq5txD4,67,72.30.0.139,37.42,yellow,-122.01,Celsius,25,1458444060087
5,1397,US,USA,United States,159835,therm-stick-159835ydaLUM0,43,130.111.31.129,45.0,yellow,-68.63,Celsius,18,1458444060087
8,1168,US,USA,United States,159836,sensor-pad-159836eiPd0dE,89,72.239.20.1,28.67,yellow,-81.42,Celsius,15,1458444060087
9,840,RU,RUS,Russia,159837,device-mac-159837UDdjmc,57,194.226.127.177,55.75,green,37.62,Celsius,11,1458444060087
4,1033,RO,ROU,Romania,159838,sensor-pad-159838NrNEx,25,85.120.170.1,46.0,yellow,25.0,Celsius,31,1458444060087
8,1203,HK,HKG,Hong Kong,159839,meter-gauge-159839huh2JN6jo8,63,202.125.251.2,22.28,yellow,114.15,Celsius,18,1458444060087
0,1395,CN,CHN,China,159840,sensor-pad-159840Gt7j4qC7S,53,125.120.178.1,30.29,yellow,120.16,Celsius,29,1458444060087
6,1230,MX,MEX,Mexico,159841,meter-gauge-159841bRXMp5Dui6,37,200.76.13.197,25.67,yellow,-100.4,Celsius,10,1458444060087
7,1462,KR,KOR,Republic of Korea,159842,sensor-pad-1598421yPKHXkHty,78,220.120.197.1,37.57,red,126.98,Celsius,11,1458444060087
7,956,JP,JPN,Japan,159843,device-mac-1598438CLqOvyOC,98,222.227.24.201,35.69,green,139.69,Celsius,21,1458444060087
4,1563,JP,JPN,Japan,159844,sensor-pad-159844WeA0TzHkv,39,210.166.208.9,35.69,red,139.69,Celsius,26,1458444060087
8,1090,US,USA,United States,159845,therm-stick-159845zOYxIn,97,207.46.41.10,47.68,yellow,-122.12,Celsius,13,1458444060087
6,918,US,USA,United States,159846,sensor-pad-159846jHCbCj3W,27,66.16.64.29,37.61,green,-77.44,Celsius,31,1458444060087
5,1385,US,USA,United States,159847,meter-gauge-159847AeVPz,78,64.56.102.62,39.69,yellow,-84.16,Celsius,12,1458444060087
6,1456,GB,GBR,United Kingdom,159848,sensor-pad-1598481U4oQezZc,61,85.13.241.1,51.51,red,-0.09,Celsius,24,1458444060087
5,861,US,USA,United States,159849,device-mac-159849cH6vKgpYJK,51,216.26.158.131,38.09,green,-85.66,Celsius,19,1458444060087
5,1365,US,USA,United States,159850,sensor-pad-159850qqpnf,99,69.144.14.1,45.87,yellow,-108.47,Celsius,31,1458444060087
6,1493,US,USA,United States,159851,meter-gauge-1598519PC44K59Iq,41,72.80.1.218,38.0,red,-97.0,Celsius,21,1458444060087
8,1125,PL,POL,Poland,159852,sensor-pad-159852sOzczEM2,33,89.107.152.121,52.23,yellow,21.02,Celsius,25,1458444060087
4,1529,NO,NOR,Norway,159853,meter-gauge-1598538TmjGJ,87,109.189.118.35,59.95,red,10.75,Celsius,18,1458444060087
7,1580,NL,NLD,Netherlands,159854,sensor-pad-159854kIC6HZu5M,74,194.109.7.69,52.37,red,4.9,Celsius,12,1458444060087
8,801,US,USA,United States,159855,device-mac-159855ldzQK,94,134.132.1.201,29.7,green,-95.59,Celsius,12,1458444060087
8,1039,PH,PHL,Philippines,159856,sensor-pad-159856ReFPNycs,64,202.175.252.81,14.58,yellow,120.97,Celsius,23,1458444060087
3,864,DE,DEU,Germany,159857,meter-gauge-159857gzWMHDs7,46,62.154.51.153,51.0,green,9.0,Celsius,21,1458444060087
5,1556,CA,CAN,Canada,159858,sensor-pad-159858hpDR4E,80,24.37.76.1,45.5,red,-73.58,Celsius,15,1458444060087
5,1376,CN,CHN,China,159859,meter-gauge-159859yPDtGA,91,221.1.192.45,36.67,yellow,117.0,Celsius,28,1458444060087
3,901,US,USA,United States,159860,sensor-pad-159860irqaoww,62,64.37.84.1,38.63,green,-90.19,Celsius,26,1458444060088
6,930,JP,JPN,Japan,159861,device-mac-159861DWBcCs,63,124.37.96.1,35.69,green,139.75,Celsius,11,1458444060088
2,1000,NL,NLD,Netherlands,159862,sensor-pad-159862B0W6cYR,31,131.174.245.1,51.98,green,5.93,Celsius,24,1458444060088
6,1346,CZ,CZE,Czech Republic,159863,meter-gauge-159863iGxYy,68,86.49.12.1,50.08,yellow,14.47,Celsius,25,1458444060088
7,1341,JP,JPN,Japan,159864,sensor-pad-159864Dhxdj,94,60.37.32.101,35.69,yellow,139.69,Celsius,14,1458444060088
5,1457,US,USA,United States,159865,therm-stick-159865bKv4ihL1e,92,66.49.8.1,34.6,red,-92.49,Celsius,31,1458444060088
2,1373,KR,KOR,Republic of Korea,159866,sensor-pad-159866g0QJ0OZ,64,211.49.37.1,34.95,yellow,127.49,Celsius,19,1458444060088
4,1309,KR,KOR,Republic of Korea,159867,device-mac-159867JYIdaENNV,32,219.253.0.118,37.57,yellow,126.98,Celsius,12,1458444060088
8,1113,MY,MYS,Malaysia,159868,sensor-pad-159868yL0GIGFXC,81,210.187.126.181,2.5,yellow,112.5,Celsius,32,1458444060088
0,1127,VN,VNM,Vietnam,159869,meter-gauge-159869NxiVUW,87,58.186.154.1,21.03,yellow,105.85,Celsius,15,1458444060088
6,1523,US,USA,United States,159870,sensor-pad-159870LupuaQ,53,198.186.182.1,32.72,red,-117.16,Celsius,16,1458444060088
3,892,US,USA,United States,159871,meter-gauge-159871mCzJeB,25,208.86.248.6,42.47,green,-83.23,Celsius,14,1458444060088
2,1079,CA,CAN,Canada,159872,sensor-pad-159872UOwaxK9D,63,216.18.121.146,43.64,yellow,-79.39,Celsius,29,1458444060088
1,1425,NO,NOR,Norway,159873,device-mac-159873oBJyN1cVtl,80,81.167.241.252,59.95,red,10.75,Celsius,16,1458444060088
8,1416,JP,JPN,Japan,159874,sensor-pad-159874v2ucqoaj3,57,211.124.5.166,35.69,red,139.69,Celsius,26,1458444060088
8,1273,PL,POL,Poland,159875,therm-stick-159875pEN3NA7rOq,74,213.25.12.95,52.23,yellow,21.02,Celsius,18,1458444060088
4,1424,GB,GBR,United Kingdom,159876,sensor-pad-159876sPrl9W,94,155.198.97.1,51.51,red,-0.09,Celsius,10,1458444060088
3,1233,US,USA,United States,159877,meter-gauge-159877MwCos,80,68.85.176.26,38.0,yellow,-97.0,Celsius,20,1458444060088
0,1124,CN,CHN,China,159878,sensor-pad-159878z2bswJ0,25,125.91.162.1,23.12,yellow,113.25,Celsius,25,1458444060088
3,884,RU,RUS,Russia,159879,device-mac-1598796PnS94QQ,32,195.91.176.1,55.75,green,37.62,Celsius,15,1458444060088
0,1320,FI,FIN,Finland,159880,sensor-pad-159880oPoY1G4,73,62.142.220.10,60.17,yellow,24.94,Celsius,23,1458444060088
2,1379,US,USA,United States,159881,meter-gauge-159881frvIP2hCK1,67,68.92.42.25,38.0,yellow,-97.0,Celsius,10,1458444060088
9,1123,US,USA,United States,159882,sensor-pad-159882dTCVksyvE,60,216.235.244.156,38.0,yellow,-97.0,Celsius,23,1458444060088
8,864,US,USA,United States,159883,meter-gauge-159883f1pppdcu4,93,207.103.102.1,40.07,green,-75.01,Celsius,28,1458444060088
4,1547,CN,CHN,China,159884,sensor-pad-159884EybyT,43,218.200.238.174,35.12,red,105.48,Celsius,19,1458444060088
8,1501,CN,CHN,China,159885,device-mac-159885o5HSOok,47,61.236.130.130,39.93,red,116.39,Celsius,13,1458444060088
4,1465,BG,BGR,Bulgaria,159886,sensor-pad-159886M7QUMa,26,82.103.77.1,42.7,red,23.33,Celsius,28,1458444060088
6,1418,DE,DEU,Germany,159887,meter-gauge-159887NCCoWbyn,54,80.243.51.29,51.67,red,13.52,Celsius,17,1458444060088
1,1146,US,USA,United States,159888,sensor-pad-159888pCJOR,74,67.126.80.133,38.0,yellow,-97.0,Celsius,15,1458444060088
1,1587,US,USA,United States,159889,meter-gauge-159889jev4GE62,26,24.31.193.139,38.0,red,-97.0,Celsius,21,1458444060088
8,1013,US,USA,United States,159890,sensor-pad-1598900uQvu4YQ23,26,157.130.213.210,37.72,yellow,-122.44,Celsius,34,1458444060088
7,1195,BE,BEL,Belgium,159891,device-mac-159891q2vODt,61,213.246.250.182,50.85,yellow,4.35,Celsius,25,1458444060088
9,1566,DE,DEU,Germany,159892,sensor-pad-159892BtR3VEgBO,85,213.20.173.213,51.0,red,9.0,Celsius,15,1458444060088
5,1190,US,USA,United States,159893,meter-gauge-159893aWfF8O8XOj,88,74.240.223.1,36.39,yellow,-86.45,Celsius,11,1458444060088
0,890,KR,KOR,Republic of Korea,159894,sensor-pad-159894lUItHg,68,112.109.32.26,35.54,green,129.32,Celsius,10,1458444060088
0,811,NO,NOR,Norway,159895,therm-stick-1598951motImwE,99,129.240.234.1,59.92,green,10.75,Celsius,10,1458444060088
0,1255,KR,KOR,Republic of Korea,159896,sensor-pad-1598966xcUSvYM,45,219.240.252.1,37.57,yellow,126.98,Celsius,15,1458444060088
5,1139,AT,AUT,Austria,159897,device-mac-159897WMzp2k,73,84.115.1.1,48.2,yellow,16.37,Celsius,30,1458444060088
2,828,US,USA,United States,159898,sensor-pad-159898NWzIqqS,64,64.200.157.18,38.0,green,-97.0,Celsius,18,1458444060088
4,800,US,USA,,159899,meter-gauge-159899xYtKf,90,213.248.84.130,47.0,green,8.0,Celsius,19,1458444060088
3,852,US,USA,United States,159900,sensor-pad-159900AXVRSEm,33,209.115.26.1,38.0,green,-97.0,Celsius,21,1458444060088
5,949,JP,JPN,Japan,159901,meter-gauge-1599013LvR2oz,27,211.120.84.2,35.69,green,139.69,Celsius,16,1458444060088
6,1423,ID,IDN,Indonesia,159902,sensor-pad-159902Sy37wvj,61,202.155.63.34,-6.17,red,106.83,Celsius,24,1458444060088
0,1268,ES,ESP,Spain,159903,device-mac-159903X6bu8i,85,94.142.124.210,40.4,yellow,-3.68,Celsius,24,1458444060088
9,1042,KR,KOR,Republic of Korea,159904,sensor-pad-159904y9hvc,98,114.202.0.222,37.57,yellow,126.98,Celsius,25,1458444060088
6,1145,JP,JPN,Japan,159905,therm-stick-1599056YgkduHSNN,66,221.252.176.1,35.69,yellow,139.75,Celsius,14,1458444060088
0,927,US,USA,United States,159906,sensor-pad-159906LV3zhq,44,71.252.146.1,32.93,green,-97.25,Celsius,11,1458444060088
5,1507,RO,ROU,Romania,159907,meter-gauge-159907YH5lJv11LJ,74,89.47.220.10,46.0,red,25.0,Celsius,16,1458444060088
1,1304,KR,KOR,Republic of Korea,159908,sensor-pad-159908e3XPv,38,59.8.67.1,37.57,yellow,126.98,Celsius,27,1458444060088
4,862,US,USA,United States,159909,device-mac-159909jkPkORx,88,204.8.96.1,40.07,green,-75.01,Celsius,30,1458444060088
2,1389,KR,KOR,Republic of Korea,159910,sensor-pad-159910ExOHZ5,71,58.229.35.69,37.57,yellow,126.98,Celsius,13,1458444060088
4,948,HK,HKG,Hong Kong,159911,meter-gauge-1599116tIRzh,68,210.89.91.41,22.28,green,114.15,Celsius,34,1458444060088
7,1210,PR,PRI,Puerto Rico,159912,sensor-pad-159912J4qGd73O,93,136.145.230.1,18.25,yellow,-66.5,Celsius,14,1458444060088
4,1414,GB,GBR,United Kingdom,159913,meter-gauge-159913D7hVgilUp6,59,158.125.3.253,52.77,red,-1.2,Celsius,30,1458444060088
9,1223,PL,POL,Poland,159914,sensor-pad-159914UK5xZEt,28,194.181.164.213,50.08,yellow,19.92,Celsius,34,1458444060088
0,955,US,USA,United States,159915,device-mac-159915qow0f3RF2,72,216.145.246.1,42.39,green,-88.35,Celsius,16,1458444060088
9,1123,TW,TWN,Taiwan,159916,sensor-pad-159916dU8MZm,69,211.20.21.1,23.5,yellow,121.0,Celsius,15,1458444060088
7,1556,US,USA,United States,159917,meter-gauge-159917lagHO,50,67.76.145.217,46.54,red,-120.76,Celsius,18,1458444060089
0,1339,JP,JPN,Japan,159918,sensor-pad-159918yGUU4,75,221.20.23.1,35.69,yellow,139.69,Celsius,13,1458444060089
6,1514,FR,FRA,France,159919,meter-gauge-159919mq4jV,54,212.95.66.16,48.86,red,2.35,Celsius,31,1458444060089
1,1260,KR,KOR,Republic of Korea,159920,sensor-pad-1599206STcGq3,82,220.75.234.37,37.57,yellow,126.98,Celsius,16,1458444060089
8,1019,US,USA,United States,159921,device-mac-159921CxhYyoML,47,192.122.183.225,42.27,yellow,-83.71,Celsius,18,1458444060089
5,1587,US,USA,United States,159922,sensor-pad-159922RUblW23H2C,89,208.157.168.1,44.98,red,-92.37,Celsius,11,1458444060089
7,1481,JP,JPN,Japan,159923,meter-gauge-159923wD5M1IS,42,58.157.138.1,35.69,red,139.75,Celsius,25,1458444060089
9,999,RO,ROU,Romania,159924,sensor-pad-159924Oaig5Oym26,46,213.157.169.1,44.43,green,26.1,Celsius,12,1458444060089
9,851,US,USA,United States,159925,therm-stick-159925fAa1PIBxB,28,24.173.220.234,31.55,green,-97.15,Celsius,17,1458444060089
7,1348,US,USA,United States,159926,sensor-pad-159926ddgMMgTWem,36,208.57.232.6,38.0,yellow,-97.0,Celsius,13,1458444060089
8,1002,CA,CAN,Canada,159927,device-mac-159927al6fmq,40,69.51.204.81,46.22,yellow,-72.62,Celsius,34,1458444060089
9,956,NL,NLD,Netherlands,159928,sensor-pad-159928lo75VQ,51,195.169.89.1,52.37,green,4.9,Celsius,33,1458444060089
6,1429,US,USA,United States,159929,meter-gauge-159929AKyHF8atG,79,205.169.91.1,39.71,red,-105.09,Celsius,15,1458444060089
0,1522,PL,POL,Poland,159930,sensor-pad-159930pQbvBdafGf,37,150.254.240.18,52.42,red,16.97,Celsius,29,1458444060089
5,1313,US,USA,United States,159931,meter-gauge-159931zIrGZPtRwC,86,66.162.146.102,35.35,yellow,-119.08,Celsius,14,1458444060089
6,1250,IT,ITA,Italy,159932,sensor-pad-1599322T7awS,39,88.41.67.129,42.83,yellow,12.83,Celsius,28,1458444060089
6,1433,FR,FRA,France,159933,device-mac-159933zeQn6,90,213.228.22.89,48.86,red,2.35,Celsius,25,1458444060089
5,885,US,USA,United States,159934,sensor-pad-159934qicFdZj5,76,68.50.211.1,39.68,green,-86.13,Celsius,29,1458444060089
8,1190,JP,JPN,Japan,159935,therm-stick-159935ai9nM7W9T,66,222.227.31.9,35.69,yellow,139.69,Celsius,13,1458444060089
7,1529,CN,CHN,China,159936,sensor-pad-1599368sucNDXh,86,222.72.255.53,31.05,red,121.4,Celsius,33,1458444060089
9,1352,GB,GBR,United Kingdom,159937,meter-gauge-15993798I7oU,40,109.159.251.224,51.5,yellow,-0.13,Celsius,24,1458444060089
4,1511,CN,CHN,China,159938,sensor-pad-159938Rf9GNpmuiN,98,222.37.223.121,39.93,red,116.39,Celsius,27,1458444060089
9,1013,US,USA,United States,159939,device-mac-159939EsTUq3MYD9,90,64.190.32.73,40.95,yellow,-74.24,Celsius,31,1458444060089
1,1387,AT,AUT,Austria,159940,sensor-pad-159940s9QZsGp9,37,81.223.132.1,48.2,yellow,16.37,Celsius,10,1458444060089
8,929,CA,CAN,Canada,159941,meter-gauge-159941t3RLY,61,216.223.159.1,43.66,green,-79.4,Celsius,25,1458444060089
3,1091,MZ,MOZ,Mozambique,159942,sensor-pad-159942TM5fkQUH,70,41.223.124.1,-18.25,yellow,35.0,Celsius,22,1458444060089
0,1187,KR,KOR,Republic of Korea,159943,meter-gauge-159943vpfCR,48,211.223.158.1,37.57,yellow,126.98,Celsius,19,1458444060089
2,1263,CN,CHN,China,159944,sensor-pad-159944kf8EZsX,29,125.70.249.149,30.67,yellow,104.07,Celsius,15,1458444060089
7,1240,RS,SRB,Serbia,159945,device-mac-1599458xxEek0,27,80.93.247.25,44.82,yellow,20.47,Celsius,19,1458444060089
0,1562,SG,SGP,Singapore,159946,sensor-pad-159946HFlBc,43,202.73.41.21,1.29,red,103.86,Celsius,20,1458444060089
7,1306,US,USA,United States,159947,meter-gauge-159947yCtMI,72,63.241.1.26,38.0,yellow,-97.0,Celsius,13,1458444060089
1,1407,JP,JPN,Japan,159948,sensor-pad-159948d7kbW,75,221.116.231.1,35.69,red,139.69,Celsius,27,1458444060089
0,1001,US,USA,United States,159949,meter-gauge-1599494wCNrMe,69,66.116.200.1,39.96,yellow,-83.14,Celsius,22,1458444060089
2,856,US,USA,United States,159950,sensor-pad-159950iFmI3,94,71.116.201.1,38.0,green,-97.0,Celsius,29,1458444060089
4,1414,PE,PER,Peru,159951,device-mac-159951OjhRS2c,76,200.106.86.49,-12.05,red,-77.05,Celsius,30,1458444060089
7,1302,JP,JPN,Japan,159952,sensor-pad-159952Sc1Vy8Q8P4,97,61.203.192.222,35.69,yellow,139.69,Celsius,13,1458444060089
3,1323,US,USA,United States,159953,meter-gauge-159953G3LVV0gkz,74,154.54.38.166,38.0,yellow,-97.0,Celsius,25,1458444060089
3,1580,SG,SGP,Singapore,159954,sensor-pad-159954tAXWj,44,202.157.157.58,1.37,red,103.8,Celsius,22,1458444060089
